Well,Cycle,FAM
D4,12,-1251.984375
D5,12,-2681.222656
D6,12,-499.6323242
D7,12,-3744.758789
D8,12,-4579.509277
D9,12,-3364.074463
D10,12,
D11,12,
D12,12,
E1,12,-4095.306885
E2,12,-4548.59668
E3,12,-4566.387207
E4,12,-4456.787598
E5,12,-3882.153564
E6,12,-4208.698242
E7,12,-4501.008301
E8,12,-4236.33252
E9,12,-4275.864258
E10,12,
E11,12,
E12,12,
F1,12,-3998.388184
F2,12,-3421.771484
F3,12,-4235.086914
F4,12,-4638.086426
F5,12,-4283.828125
F6,12,-4505.433594
F7,12,-4464.443359
F8,12,-4756.783203
F9,12,-4278.027832
F10,12,
F11,12,
F12,12,-4123.339355
G1,12,-4333.077148
G2,12,-4358.359375
G3,12,-4680.068359
G4,12,-3801.558105
G5,12,-4799.733398
G6,12,-4749.266602
G7,12,-4729.117188
G8,12,-4135.523926
G9,12,-4654.444336
G10,12,
G11,12,
G12,12,-4100.407227
H1,12,-2298.693115
H2,12,-4374.185547
H3,12,-4001.3479
H4,12,-4636.039063
H5,12,-4335.754883
H6,12,-4676.693359
H7,12,-4458.672852
H8,12,-4695.935547
H9,12,-4381.595215
H10,12,
H11,12,
H12,12,-3796.211914
A1,13,8572.367188
A2,13,10191.07617
A3,13,11115.18555
A4,13,9216.637695
A5,13,11342.97266
A6,13,10605.38184
A7,13,7241.75293
A8,13,8443.1875
A9,13,5880.958496
A10,13,-3710.875977
A11,13,-4313.690918
A12,13,-3749.101807
B1,13,4988.84668
B2,13,3321.335449
B3,13,1109.455322
B4,13,8385.539063
B5,13,7590.840332
B6,13,6071.897461
B7,13,4810.776855
B8,13,8155.507813
B9,13,2971.084473
B10,13,-4662.489746
B11,13,-4174.132813
B12,13,-3935.43457
C1,13,4316.11084
C2,13,-3119.017578
C3,13,7579.828125
C4,13,796.718811
C5,13,-172.7688599
C6,13,7678.506348
C7,13,-2862.337646
C8,13,508.4597168
C9,13,-1514.60144
C10,13,-4072.415527
C11,13,-3786.320557
C12,13,-3717.874512
D1,13,-3847.010254
D2,13,-3243.192383
D3,13,-4181.160156
D4,13,-974.1080322
D5,13,-2570.243164
D6,13,-177.7224121
D7,13,-3722.233398
D8,13,-4583.162598
D9,13,-3246.118164
D10,13,
D11,13,
D12,13,
E1,13,-4096.471191
E2,13,-4543.154297
E3,13,-4560.701172
E4,13,-4453.15918
E5,13,-3819.32666
E6,13,-4170.745117
E7,13,-4512.737305
E8,13,-4257.806641
E9,13,-4292.19043
E10,13,
E11,13,
E12,13,
F1,13,-3994.179688
F2,13,-3404.305664
F3,13,-4242.744141
F4,13,-4644.642578
F5,13,-4280.422852
F6,13,-4509.958496
F7,13,-4496.875488
F8,13,-4755.058105
F9,13,-4299.411621
F10,13,
F11,13,
F12,13,-4132.267578
G1,13,-4325.310547
G2,13,-4321.724609
G3,13,-4682.938477
G4,13,-3811.895264
G5,13,-4759.965332
G6,13,-4751.281738
G7,13,-4714.668457
G8,13,-4148.450195
G9,13,-4645.779785
G10,13,
G11,13,
G12,13,-4115.772949
H1,13,-2285.875
H2,13,-4367.051758
H3,13,-3995.368652
H4,13,-4645.572266
H5,13,-4335.025879
H6,13,-4696.717285
H7,13,-4474.481445
H8,13,-4693.715332
H9,13,-4389.992188
H10,13,
H11,13,
H12,13,-3815.900391
A1,14,9095.105469
A2,14,10699.76953
A3,14,11408.88574
A4,14,9752.597656
A5,14,11658.79492
A6,14,10877.59766
A7,14,7755.194336
A8,14,8839.166016
A9,14,6360.745117
A10,14,-3720.264404
