Well,Cycle,Target_Name,Rn,?Rn,
D3,109,OP3,-4.258096218,-0.302755237,
D3,110,OP3,-4.281908989,-0.313846082,
D3,111,OP3,-4.340362549,-0.359577686,
D3,112,OP3,-4.312338352,-0.318831533,
D3,113,OP3,-4.366177082,-0.359948307,
D3,114,OP3,-4.397613049,-0.378662348,
D3,115,OP3,-4.368428707,-0.336756051,
D3,116,OP3,-4.401777744,-0.357383132,
D3,117,OP3,-4.450321198,-0.393204629,
D3,118,OP3,-4.39370203,-0.323863536,
D3,119,OP3,-4.415676117,-0.333115667,
D3,120,OP3,-4.449482918,-0.354200512,
D4,1,OP4,-9.51056385,-0.364392161,
D4,2,OP4,-9.575269699,-0.337083817,
D4,3,OP4,-9.63285923,-0.302659154,
D4,4,OP4,-9.310024261,0.112190016,
D4,5,OP4,-9.400854111,0.113374367,
D4,6,OP4,-9.497763634,0.108479038,
D4,7,OP4,-9.631705284,0.066551588,
D4,8,OP4,-9.833597183,-0.043326117,
D4,9,OP4,-9.907272339,-0.024987074,
D4,10,OP4,-9.914125443,0.060174018,
D4,11,OP4,-10.11364555,-0.047331896,
D4,12,OP4,-10.10558987,0.052737992,
D4,13,OP4,-10.25352478,-0.003182726,
D4,14,OP4,-10.39719009,-0.054833841,
D4,15,OP4,-10.47155666,-0.037186213,
D4,16,OP4,-10.72525692,-0.198872268,
D4,17,OP4,-10.90122414,-0.282825291,
D4,18,OP4,-11.06064034,-0.350227296,
D4,19,OP4,-11.10185623,-0.299428999,
D4,20,OP4,-11.27838898,-0.383947551,
D4,21,OP4,-11.32617855,-0.339722902,
D4,22,OP4,-11.51350307,-0.435033232,
D4,23,OP4,-11.6163311,-0.445847064,
D4,24,OP4,-11.69883823,-0.436340004,
D4,25,OP4,-11.72592163,-0.371409208,
D4,26,OP4,-12.10436726,-0.65784061,
D4,27,OP4,-12.04391003,-0.505369186,
D4,28,OP4,-12.25261402,-0.622058988,
D4,29,OP4,-12.45346355,-0.730894327,
D4,30,OP4,-12.45443535,-0.639851928,
D4,31,OP4,-12.30814171,-0.401544094,
D4,32,OP4,-12.75909615,-0.760484338,
D4,33,OP4,-12.81624603,-0.725620031,
D4,34,OP4,-12.90991116,-0.727270961,
D4,35,OP4,-13.06174183,-0.787087441,
D4,36,OP4,-13.12077713,-0.754108548,
D4,37,OP4,-13.1840353,-0.725352526,
D4,38,OP4,-13.35004044,-0.799343467,
D4,39,OP4,-13.64450359,-1.001792431,
D4,40,OP4,-13.56586647,-0.831141055,
D4,41,OP4,-13.64454079,-0.817801178,
D4,42,OP4,-13.88241005,-0.963656247,
D4,43,OP4,-13.90917015,-0.898402154,
D4,44,OP4,-14.00713348,-0.904351294,
D4,45,OP4,-14.31841755,-1.123621225,
D4,46,OP4,-14.3368969,-1.050086379,
D4,47,OP4,-14.62582016,-1.246995449,
D4,48,OP4,-14.61235332,-1.141514301,
D4,49,OP4,-14.78747272,-1.224619508,
D4,50,OP4,-15.05110931,-1.396241903,
D4,51,OP4,-14.87368393,-1.126802325,
D4,52,OP4,-15.04465675,-1.205760956,
D4,53,OP4,-15.02660847,-1.095698476,
D4,54,OP4,-15.17386627,-1.150942087,
D4,55,OP4,-15.40591717,-1.290978789,
D4,56,OP4,-15.50689888,-1.299946308,
D4,57,OP4,-15.67448235,-1.37551558,
D4,58,OP4,-15.70980453,-1.318823576,
D4,59,OP4,-15.82483578,-1.341840625,
D4,60,OP4,-15.79262447,-1.217615128,
D4,61,OP4,-15.89425182,-1.227228284,
D4,62,OP4,-16.08297539,-1.323937654,
D4,63,OP4,-16.23256683,-1.381514907,
D4,64,OP4,-16.15740967,-1.214343548,
D4,65,OP4,-16.71762657,-1.682546258,
D4,66,OP4,-16.76581001,-1.638715506,
D4,67,OP4,-16.65686989,-1.437761188,
D4,68,OP4,-16.77887917,-1.467756271,
D4,69,OP4,-16.81954193,-1.416404843,
D4,70,OP4,-17.02892494,-1.533773661,
D4,71,OP4,-17.17835236,-1.591186881,
D4,72,OP4,-17.45905113,-1.779871464,
D4,73,OP4,-17.29967117,-1.528477311,
D4,74,OP4,-17.45724297,-1.59403491,
D4,75,OP4,-17.49028778,-1.535065532,
D4,76,OP4,-17.72276115,-1.675524712,
D4,77,OP4,-17.71541595,-1.576165318,
D4,78,OP4,-17.87010956,-1.638844609,
D4,79,OP4,-17.91802788,-1.594748735,
D4,80,OP4,-18.26963615,-1.854342818,
D4,81,OP4,-18.37733459,-1.870027065,
D4,82,OP4,-18.42665672,-1.827335,
D4,83,OP4,-18.52062035,-1.82928443,
D4,84,OP4,-18.69143677,-1.908086658,
D4,85,OP4,-18.79810143,-1.922737122,
D4,86,OP4,-18.79713631,-1.82975781,
D4,87,OP4,-19.04099083,-1.981598139,
D4,88,OP4,-18.87526131,-1.723854423,
D4,89,OP4,-19.20464897,-1.961227894,
D4,90,OP4,-18.96714973,-1.631714463,
D4,91,OP4,-18.96479416,-1.537344694,
D4,92,OP4,-18.9427948,-1.423331141,
D4,93,OP4,-19.4564476,-1.844969749,
D4,94,OP4,-19.61553383,-1.912041783,
D4,95,OP4,-19.5004673,-1.704961061,
D4,96,OP4,-20.0316391,-2.144118547,
D4,97,OP4,-20.20091057,-2.221375942,
D4,98,OP4,-19.86915588,-1.797607064,
D4,99,OP4,-20.20950508,-2.045942068,
D4,100,OP4,-20.39007568,-2.134498358,
D4,101,OP4,-20.39490318,-2.047311783,
D4,102,OP4,-20.4338932,-1.99428761,
D4,103,OP4,-20.60944366,-2.077823877,
D4,104,OP4,-20.51338196,-1.889747977,
D4,105,OP4,-20.85748291,-2.141834736,
D4,106,OP4,-20.89002609,-2.082363605,
D4,107,OP4,-21.20857239,-2.308895826,
D4,108,OP4,-21.15968132,-2.167990446,
D4,109,OP4,-21.31798363,-2.234278679,
D4,110,OP4,-21.29520607,-2.119486809,
D4,111,OP4,-21.41823006,-2.150496721,
D4,112,OP4,-21.43854904,-2.078801394,
D4,113,OP4,-21.60070801,-2.148946285,
D4,114,OP4,-21.55537415,-2.01159811,
D4,115,OP4,-21.63350868,-1.997718453,
D4,116,OP4,-22.05341339,-2.325608969,
D4,117,OP4,-21.9800396,-2.1602211,
D4,118,OP4,-22.1343689,-2.222536087,
D4,119,OP4,-22.02662277,-2.022775888,
D4,120,OP4,-22.20560455,-2.109743357,
D5,1,OP5,-10.09810352,0.026215905,
D5,2,OP5,-10.210886,-0.036212306,
D5,3,OP5,-10.28079128,-0.055763323,
D5,4,OP5,-10.22894573,0.046436492,
D5,5,OP5,-10.38433933,-0.058602843,
D5,6,OP5,-10.32294846,0.053142298,
D5,7,OP5,-10.33715725,0.089287773,
D5,8,OP5,-10.47205925,0.004740034,
D5,9,OP5,-10.61232758,-0.085174024,
D5,10,OP5,-10.57157421,0.005933603,
D5,11,OP5,-10.60099792,0.026864154,
D5,12,OP5,-10.76592445,-0.087708108,
D5,13,OP5,-10.74482059,-0.016249986,
D5,14,OP5,-10.88140965,-0.10248477,
D5,15,OP5,-10.88342762,-0.05414848,
D5,16,OP5,-10.97248459,-0.092851184,
D5,17,OP5,-11.11718559,-0.187197924,
D5,18,OP5,-11.12622166,-0.145879716,
D5,19,OP5,-11.25815582,-0.227459624,
D5,20,OP5,-11.15492439,-0.07387393,
D5,21,OP5,-11.097435,0.03396973,
D5,22,OP5,-11.3519001,-0.170141101,
D5,23,OP5,-11.28680801,-0.054694753,
D5,24,OP5,-11.35891247,-0.076444946,
D5,25,OP5,-11.79426765,-0.461445868,
D5,26,OP5,-11.68588448,-0.302708417,
D5,27,OP5,-11.91350842,-0.479978085,
D5,28,OP5,-11.94319057,-0.459306002,
D5,29,OP5,-12.02571678,-0.491477937,
D5,30,OP5,-12.11762524,-0.533032119,
D5,31,OP5,-12.16865444,-0.533707082,
D5,32,OP5,-12.24702454,-0.561722875,
D5,33,OP5,-12.34395504,-0.608299136,
D5,34,OP5,-12.3523283,-0.566318154,
D5,35,OP5,-12.595294,-0.758929551,
D5,36,OP5,-12.54597187,-0.65925318,
D5,37,OP5,-12.57984924,-0.642776251,
D5,38,OP5,-12.69234276,-0.704915524,
D5,39,OP5,-12.69628811,-0.658506632,
D5,40,OP5,-12.65132713,-0.563191354,
D5,41,OP5,-13.01590061,-0.877410591,
D5,42,OP5,-13.23262596,-1.043781638,
D5,43,OP5,-13.21644211,-0.977243543,
D5,44,OP5,-13.31662083,-1.027068019,
D5,45,OP5,-13.45877838,-1.118871331,
D5,46,OP5,-13.50005436,-1.109792948,
D5,47,OP5,-13.72960472,-1.288989067,
D5,48,OP5,-13.95821095,-1.467241049,
D5,49,OP5,-13.69588566,-1.15456152,
D5,50,OP5,-13.90316963,-1.311491251,
D5,51,OP5,-13.80471134,-1.162678719,
D5,52,OP5,-14.00214195,-1.309754968,
D5,53,OP5,-14.04455185,-1.301810622,
D5,54,OP5,-13.92509842,-1.13200295,
D5,55,OP5,-13.82503033,-0.981580615,
D5,56,OP5,-14.08955669,-1.19575274,
D5,57,OP5,-14.16881657,-1.224658251,
D5,58,OP5,-14.31173515,-1.317222595,
D5,59,OP5,-14.35538387,-1.310517073,
D5,60,OP5,-14.37599087,-1.280769825,
D5,61,OP5,-14.27494049,-1.129365206,
D5,62,OP5,-14.36181831,-1.165888667,
D5,63,OP5,-14.58924961,-1.342965722,
D5,64,OP5,-14.77051163,-1.473873496,
D5,65,OP5,-14.7455225,-1.398530126,
D5,66,OP5,-14.90927124,-1.511924624,
D5,67,OP5,-14.83473969,-1.387038708,
D5,68,OP5,-14.94894695,-1.450891733,
D5,69,OP5,-15.17182732,-1.623417854,
D5,70,OP5,-15.31525421,-1.716490507,
D5,71,OP5,-15.07007504,-1.420957088,
D5,72,OP5,-15.59762764,-1.898155451,
D5,73,OP5,-15.41763592,-1.667809367,
D5,74,OP5,-15.4827528,-1.682572007,
D5,75,OP5,-15.65386295,-1.803327918,
D5,76,OP5,-15.56699276,-1.666103482,
D5,77,OP5,-15.59025192,-1.639008403,
D5,78,OP5,-15.83014297,-1.828545094,
D5,79,OP5,-16.06967735,-2.017725229,
D5,80,OP5,-15.7493782,-1.647071838,
D5,81,OP5,-15.60846043,-1.455799818,
D5,82,OP5,-15.69255161,-1.489536762,
D5,83,OP5,-16.06860733,-1.815238118,
D5,84,OP5,-16.46552086,-2.161797523,
D5,85,OP5,-16.16267776,-1.808600068,
D5,86,OP5,-16.10920906,-1.704777122,
D5,87,OP5,-16.39110947,-1.936323285,
D5,88,OP5,-16.8276844,-2.322543859,
D5,89,OP5,-16.96863747,-2.413142681,
D5,90,OP5,-16.36844444,-1.762595415,
D5,91,OP5,-16.62851524,-1.972311974,
D5,92,OP5,-16.66489792,-1.958340406,
D5,93,OP5,-16.73536873,-1.978456974,
D5,94,OP5,-16.97521973,-2.16795373,
D5,95,OP5,-17.07453156,-2.216911316,
D5,96,OP5,-17.32886314,-2.420888424,
D5,97,OP5,-17.33041,-2.372081041,
D5,98,OP5,-17.2829113,-2.274228096,
D5,99,OP5,-17.86347961,-2.804442167,
D5,100,OP5,-17.80836296,-2.698971272,
D5,101,OP5,-17.36587524,-2.206129313,
D5,102,OP5,-17.69159126,-2.481491089,
D5,103,OP5,-17.91194153,-2.651487112,
D5,104,OP5,-17.65154648,-2.34073782,
D5,105,OP5,-18.07662773,-2.71546483,
D5,106,OP5,-18.18092918,-2.769412041,
D5,107,OP5,-18.21852875,-2.756657124,
D5,108,OP5,-18.5243969,-3.01217103,
D5,109,OP5,-18.49496651,-2.932386398,
D5,110,OP5,-18.42936134,-2.816426992,
D5,111,OP5,-18.7840004,-3.120711803,
D5,112,OP5,-18.80522156,-3.091578722,
D5,113,OP5,-18.72169876,-2.957701683,
D5,114,OP5,-18.19825363,-2.383902311,
D5,115,OP5,-19.37314034,-3.508434772,
D5,116,OP5,-18.8134594,-2.898399591,
D5,117,OP5,-19.23670197,-3.27128768,
D5,118,OP5,-19.58544922,-3.569680691,
D5,119,OP5,-19.60040474,-3.534281969,
D5,120,OP5,-19.38493538,-3.268458366,
D6,1,OP6,-5.737545013,-0.133027434,
D6,2,OP6,-5.703893185,-0.087598376,
D6,3,OP6,-5.688093185,-0.060021158,
D6,4,OP6,-5.649968624,-0.010119378,
D6,5,OP6,-5.682183743,-0.030557277,
D6,6,OP6,-5.62426424,0.039139446,
D6,7,OP6,-5.625941277,0.049239632,
D6,8,OP6,-5.659508228,0.027449898,
D6,9,OP6,-5.679234505,0.019500842,
D6,10,OP6,-5.723546505,-0.013033938,
D6,11,OP6,-5.710883617,0.01140617,
D6,12,OP6,-5.710904121,0.023162887,
D6,13,OP6,-5.722211838,0.02363239,
D6,14,OP6,-5.773016453,-0.015395004,
D6,15,OP6,-5.833803177,-0.06440451,
D6,16,OP6,-5.784348965,-0.003173076,
D6,17,OP6,-5.850642681,-0.057689574,
D6,18,OP6,-5.857965946,-0.053235617,
D6,19,OP6,-5.861814499,-0.045306951,
D6,20,OP6,-5.909296036,-0.081011266,
D6,21,OP6,-5.940450191,-0.100388199,
D6,22,OP6,-5.913085938,-0.061246727,
D6,23,OP6,-5.924469471,-0.060853042,
D6,24,OP6,-6.024980068,-0.149586424,
D6,25,OP6,-6.09188509,-0.204714224,
D6,26,OP6,-6.094846249,-0.19589816,
D6,27,OP6,-6.123039246,-0.212313935,
D6,28,OP6,-6.130163193,-0.20766066,
D6,29,OP6,-6.22154665,-0.28726691,
D6,30,OP6,-6.177436352,-0.231379375,
D6,31,OP6,-6.237847328,-0.280013144,
D6,32,OP6,-6.25750351,-0.287892103,
D6,33,OP6,-6.287752628,-0.306364,
D6,34,OP6,-6.322123528,-0.328957677,
D6,35,OP6,-6.335627556,-0.330684483,
D6,36,OP6,-6.349300385,-0.33258009,
D6,37,OP6,-6.364797115,-0.336299598,
D6,38,OP6,-6.367788315,-0.327513576,
D6,39,OP6,-6.3570714,-0.305019438,
D6,40,OP6,-6.359685898,-0.295856714,
D6,41,OP6,-6.422492981,-0.346886575,
D6,42,OP6,-6.465135574,-0.377751946,
D6,43,OP6,-6.522283554,-0.423122734,
D6,44,OP6,-6.573852539,-0.462914497,
D6,45,OP6,-6.576759815,-0.454044551,
D6,46,OP6,-6.596641064,-0.462148577,
D6,47,OP6,-6.575897694,-0.429627985,
D6,48,OP6,-6.614454269,-0.456407338,
D6,49,OP6,-6.588018894,-0.418194741,
D6,50,OP6,-6.653218269,-0.471616894,
D6,51,OP6,-6.70928669,-0.515908122,
D6,52,OP6,-6.720896244,-0.515740454,
D6,53,OP6,-6.725378036,-0.508445025,
D6,54,OP6,-6.789283752,-0.560573518,
D6,55,OP6,-6.775683403,-0.535195947,
D6,56,OP6,-6.812050819,-0.559786141,
D6,57,OP6,-6.863732815,-0.599690914,
D6,58,OP6,-6.909478188,-0.633659065,
D6,59,OP6,-6.9401474,-0.652551055,
D6,60,OP6,-6.974345684,-0.674972117,
D6,61,OP6,-6.923525333,-0.612374544,
D6,62,OP6,-6.972866058,-0.649938047,
D6,63,OP6,-7.014196396,-0.679491162,
D6,64,OP6,-7.069007397,-0.722524941,
D6,65,OP6,-7.065159798,-0.70690012,
D6,66,OP6,-7.054456234,-0.684419334,
D6,67,OP6,-7.150468826,-0.768654704,
D6,68,OP6,-7.15600872,-0.762417376,
D6,69,OP6,-7.25011301,-0.844744444,
D6,70,OP6,-7.225011349,-0.80786556,
D6,71,OP6,-7.254641056,-0.825718045,
D6,72,OP6,-7.271301746,-0.830601513,
D6,73,OP6,-7.296988487,-0.844511032,
D6,74,OP6,-7.270140648,-0.805885971,
D6,75,OP6,-7.290297031,-0.814265132,
D6,76,OP6,-7.334639072,-0.846829951,
D6,77,OP6,-7.351111889,-0.851525545,
D6,78,OP6,-7.40730238,-0.895938814,
D6,79,OP6,-7.400783539,-0.877642751,
D6,80,OP6,-7.482861996,-0.947943986,
D6,81,OP6,-7.512815952,-0.96612078,
D6,82,OP6,-7.48741293,-0.928940535,
D6,83,OP6,-7.620470047,-1.05022037,
D6,84,OP6,-7.545190334,-0.963163495,
D6,85,OP6,-7.578192711,-0.98438865,
D6,86,OP6,-7.637642384,-1.0320611,
D6,87,OP6,-7.652369976,-1.035011411,
D6,88,OP6,-7.627478123,-0.998342395,
D6,89,OP6,-7.644006252,-1.003093243,
D6,90,OP6,-7.745973587,-1.093283415,
D6,91,OP6,-7.717598438,-1.053130984,
D6,92,OP6,-7.817920685,-1.141676068,
D6,93,OP6,-7.886288643,-1.198266745,
D6,94,OP6,-7.875489235,-1.175690174,
D6,95,OP6,-7.882791042,-1.1712147,
D6,96,OP6,-7.867703438,-1.144349933,
D6,97,OP6,-7.933747292,-1.198616624,
D6,98,OP6,-7.868686676,-1.121778727,
D6,99,OP6,-7.974180698,-1.215495586,
D6,100,OP6,-7.981247425,-1.210785031,
D6,101,OP6,-8.048556328,-1.266316772,
D6,102,OP6,-8.027852058,-1.23383522,
D6,103,OP6,-8.046114922,-1.240320921,
D6,104,OP6,-8.032066345,-1.214495063,
D6,105,OP6,-8.128258705,-1.29891026,
D6,106,OP6,-8.14002037,-1.298894644,
D6,107,OP6,-8.24743557,-1.394532681,
D6,108,OP6,-8.196030617,-1.331350446,
D6,109,OP6,-8.210045815,-1.333588481,
D6,110,OP6,-8.230147362,-1.341912746,
D6,111,OP6,-8.319519043,-1.419507265,
D6,112,OP6,-8.367829323,-1.456040263,
D6,113,OP6,-8.44778347,-1.524217248,
D6,114,OP6,-8.40824604,-1.472902536,
D6,115,OP6,-8.414553642,-1.467432976,
D6,116,OP6,-8.479818344,-1.520920396,
D6,117,OP6,-8.50069046,-1.530015349,
D6,118,OP6,-8.400597572,-1.41814518,
D6,119,OP6,-8.528628349,-1.534398794,
D6,120,OP6,-8.516555786,-1.510548949,
D7,1,,,,
D7,2,,,,
D7,3,,,,
D7,4,,,,
D7,5,,,,
D7,6,,,,
D7,7,,,,
D7,8,,,,
D7,9,,,,
D7,10,,,,
D7,11,,,,
D7,12,,,,
D7,13,,,,
D7,14,,,,
D7,15,,,,
D7,16,,,,
D7,17,,,,
D7,18,,,,
D7,19,,,,
D7,20,,,,
D7,21,,,,
D7,22,,,,
D7,23,,,,
D7,24,,,,
D7,25,,,,
D7,26,,,,
D7,27,,,,
D7,28,,,,
D7,29,,,,
D7,30,,,,
D7,31,,,,
D7,32,,,,
D7,33,,,,
D7,34,,,,
D7,35,,,,
D7,36,,,,
D7,37,,,,
D7,38,,,,
D7,39,,,,
D7,40,,,,
D7,41,,,,
D7,42,,,,
D7,43,,,,
D7,44,,,,
D7,45,,,,
D7,46,,,,
D7,47,,,,
D7,48,,,,
D7,49,,,,
D7,50,,,,
D7,51,,,,
D7,52,,,,
D7,53,,,,
D7,54,,,,
D7,55,,,,
D7,56,,,,
D7,57,,,,
D7,58,,,,
D7,59,,,,
D7,60,,,,
D7,61,,,,
D7,62,,,,
D7,63,,,,
D7,64,,,,
D7,65,,,,
D7,66,,,,
D7,67,,,,
D7,68,,,,
D7,69,,,,
D7,70,,,,
D7,71,,,,
D7,72,,,,
D7,73,,,,
D7,74,,,,
D7,75,,,,
D7,76,,,,
D7,77,,,,
D7,78,,,,
D7,79,,,,
D7,80,,,,
D7,81,,,,
D7,82,,,,
D7,83,,,,
D7,84,,,,
D7,85,,,,
D7,86,,,,
D7,87,,,,
D7,88,,,,
D7,89,,,,
D7,90,,,,
D7,91,,,,
D7,92,,,,
D7,93,,,,
D7,94,,,,
D7,95,,,,
D7,96,,,,
D7,97,,,,
D7,98,,,,
D7,99,,,,
D7,100,,,,
D7,101,,,,
D7,102,,,,
D7,103,,,,
D7,104,,,,
D7,105,,,,
D7,106,,,,
D7,107,,,,
D7,108,,,,
D7,109,,,,
D7,110,,,,
D7,111,,,,
D7,112,,,,
D7,113,,,,
D7,114,,,,
D7,115,,,,
D7,116,,,,
D7,117,,,,
D7,118,,,,
D7,119,,,,
D7,120,,,,
D8,1,,,,
D8,2,,,,
D8,3,,,,
D8,4,,,,
D8,5,,,,
D8,6,,,,
D8,7,,,,
D8,8,,,,
D8,9,,,,
D8,10,,,,
D8,11,,,,
D8,12,,,,
D8,13,,,,
D8,14,,,,
D8,15,,,,
D8,16,,,,
D8,17,,,,
D8,18,,,,
D8,19,,,,
D8,20,,,,
D8,21,,,,
D8,22,,,,
D8,23,,,,
D8,24,,,,
D8,25,,,,
D8,26,,,,
D8,27,,,,
D8,28,,,,
D8,29,,,,
D8,30,,,,
D8,31,,,,
D8,32,,,,
D8,33,,,,
D8,34,,,,
D8,35,,,,
D8,36,,,,
D8,37,,,,
D8,38,,,,
D8,39,,,,
D8,40,,,,
D8,41,,,,
D8,42,,,,
D8,43,,,,
D8,44,,,,
D8,45,,,,
D8,46,,,,
D8,47,,,,
D8,48,,,,
D8,49,,,,
D8,50,,,,
D8,51,,,,
D8,52,,,,
D8,53,,,,
D8,54,,,,
D8,55,,,,
D8,56,,,,
D8,57,,,,
D8,58,,,,
D8,59,,,,
D8,60,,,,
D8,61,,,,
D8,62,,,,
D8,63,,,,
D8,64,,,,
D8,65,,,,
D8,66,,,,
D8,67,,,,
D8,68,,,,
D8,69,,,,
D8,70,,,,
D8,71,,,,
D8,72,,,,
D8,73,,,,
D8,74,,,,
D8,75,,,,
D8,76,,,,
D8,77,,,,
D8,78,,,,
D8,79,,,,
D8,80,,,,
D8,81,,,,
D8,82,,,,
D8,83,,,,
D8,84,,,,
D8,85,,,,
D8,86,,,,
D8,87,,,,
D8,88,,,,
D8,89,,,,
D8,90,,,,
D8,91,,,,
D8,92,,,,
D8,93,,,,
D8,94,,,,
D8,95,,,,
D8,96,,,,
D8,97,,,,
D8,98,,,,
D8,99,,,,
D8,100,,,,
D8,101,,,,
D8,102,,,,
D8,103,,,,
D8,104,,,,
D8,105,,,,
D8,106,,,,
D8,107,,,,
D8,108,,,,
D8,109,,,,
D8,110,,,,
D8,111,,,,
D8,112,,,,
D8,113,,,,
D8,114,,,,
D8,115,,,,
D8,116,,,,
D8,117,,,,
D8,118,,,,
D8,119,,,,
D8,120,,,,
D9,1,,,,
D9,2,,,,
D9,3,,,,
D9,4,,,,
D9,5,,,,
D9,6,,,,
D9,7,,,,
D9,8,,,,
D9,9,,,,
D9,10,,,,
D9,11,,,,
D9,12,,,,
D9,13,,,,
D9,14,,,,
D9,15,,,,
D9,16,,,,
D9,17,,,,
D9,18,,,,
D9,19,,,,
D9,20,,,,
D9,21,,,,
D9,22,,,,
D9,23,,,,
D9,24,,,,
D9,25,,,,
D9,26,,,,
D9,27,,,,
D9,28,,,,
D9,29,,,,
D9,30,,,,
D9,31,,,,
D9,32,,,,
D9,33,,,,
D9,34,,,,
D9,35,,,,
D9,36,,,,
D9,37,,,,
D9,38,,,,
D9,39,,,,
D9,40,,,,
D9,41,,,,
D9,42,,,,
D9,43,,,,
D9,44,,,,
D9,45,,,,
D9,46,,,,
D9,47,,,,
D9,48,,,,
D9,49,,,,
D9,50,,,,
D9,51,,,,
D9,52,,,,
D9,53,,,,
D9,54,,,,
D9,55,,,,
D9,56,,,,
D9,57,,,,
D9,58,,,,
D9,59,,,,
D9,60,,,,
D9,61,,,,
D9,62,,,,
D9,63,,,,
D9,64,,,,
D9,65,,,,
D9,66,,,,
D9,67,,,,
D9,68,,,,
D9,69,,,,
D9,70,,,,
D9,71,,,,
D9,72,,,,
D9,73,,,,
D9,74,,,,
D9,75,,,,
D9,76,,,,
D9,77,,,,
D9,78,,,,
D9,79,,,,
D9,80,,,,
D9,81,,,,
D9,82,,,,
D9,83,,,,
D9,84,,,,
D9,85,,,,
D9,86,,,,
D9,87,,,,
D9,88,,,,
D9,89,,,,
D9,90,,,,
D9,91,,,,
D9,92,,,,
D9,93,,,,
D9,94,,,,
D9,95,,,,
D9,96,,,,
D9,97,,,,
D9,98,,,,
D9,99,,,,
D9,100,,,,
D9,101,,,,
D9,102,,,,
D9,103,,,,
D9,104,,,,
D9,105,,,,
D9,106,,,,
D9,107,,,,
D9,108,,,,
D9,109,,,,
D9,110,,,,
D9,111,,,,
D9,112,,,,
D9,113,,,,
D9,114,,,,
D9,115,,,,
D9,116,,,,
D9,117,,,,
D9,118,,,,
D9,119,,,,
D9,120,,,,
D10,1,,,,
D10,2,,,,
D10,3,,,,
D10,4,,,,
D10,5,,,,
D10,6,,,,
D10,7,,,,
D10,8,,,,
D10,9,,,,
D10,10,,,,
D10,11,,,,
D10,12,,,,
D10,13,,,,
D10,14,,,,
D10,15,,,,
D10,16,,,,
D10,17,,,,
D10,18,,,,
D10,19,,,,
D10,20,,,,
D10,21,,,,
D10,22,,,,
D10,23,,,,
D10,24,,,,
D10,25,,,,
D10,26,,,,
D10,27,,,,
D10,28,,,,
D10,29,,,,
D10,30,,,,
D10,31,,,,
D10,32,,,,
D10,33,,,,
D10,34,,,,
D10,35,,,,
D10,36,,,,
D10,37,,,,
D10,38,,,,
D10,39,,,,
D10,40,,,,
D10,41,,,,
D10,42,,,,
D10,43,,,,
D10,44,,,,
D10,45,,,,
D10,46,,,,
D10,47,,,,
D10,48,,,,
D10,49,,,,
D10,50,,,,
D10,51,,,,
D10,52,,,,
D10,53,,,,
D10,54,,,,
D10,55,,,,
D10,56,,,,
D10,57,,,,
D10,58,,,,
D10,59,,,,
D10,60,,,,
D10,61,,,,
D10,62,,,,
D10,63,,,,
D10,64,,,,
D10,65,,,,
D10,66,,,,
D10,67,,,,
D10,68,,,,
D10,69,,,,
D10,70,,,,
D10,71,,,,
D10,72,,,,
D10,73,,,,
D10,74,,,,
D10,75,,,,
D10,76,,,,
D10,77,,,,
D10,78,,,,
D10,79,,,,
D10,80,,,,
D10,81,,,,
D10,82,,,,
D10,83,,,,
D10,84,,,,
D10,85,,,,
D10,86,,,,
D10,87,,,,
D10,88,,,,
D10,89,,,,
D10,90,,,,
D10,91,,,,
D10,92,,,,
D10,93,,,,
D10,94,,,,
D10,95,,,,
D10,96,,,,
D10,97,,,,
D10,98,,,,
D10,99,,,,
D10,100,,,,
D10,101,,,,
D10,102,,,,
D10,103,,,,
D10,104,,,,
D10,105,,,,
D10,106,,,,
D10,107,,,,
D10,108,,,,
D10,109,,,,
D10,110,,,,
D10,111,,,,
D10,112,,,,
D10,113,,,,
D10,114,,,,
D10,115,,,,
D10,116,,,,
D10,117,,,,
D10,118,,,,
D10,119,,,,
D10,120,,,,
D11,1,,,,
D11,2,,,,
D11,3,,,,
D11,4,,,,
D11,5,,,,
D11,6,,,,
D11,7,,,,
D11,8,,,,
D11,9,,,,
D11,10,,,,
D11,11,,,,
D11,12,,,,
D11,13,,,,
D11,14,,,,
D11,15,,,,
D11,16,,,,
D11,17,,,,
D11,18,,,,
D11,19,,,,
D11,20,,,,
D11,21,,,,
D11,22,,,,
D11,23,,,,
D11,24,,,,
D11,25,,,,
D11,26,,,,
D11,27,,,,
D11,28,,,,
D11,29,,,,
D11,30,,,,
D11,31,,,,
D11,32,,,,
D11,33,,,,
D11,34,,,,
D11,35,,,,
D11,36,,,,
D11,37,,,,
D11,38,,,,
D11,39,,,,
D11,40,,,,
D11,41,,,,
D11,42,,,,
D11,43,,,,
D11,44,,,,
D11,45,,,,
D11,46,,,,
D11,47,,,,
D11,48,,,,
D11,49,,,,
D11,50,,,,
D11,51,,,,
D11,52,,,,
D11,53,,,,
D11,54,,,,
D11,55,,,,
D11,56,,,,
D11,57,,,,
D11,58,,,,
D11,59,,,,
D11,60,,,,
D11,61,,,,
D11,62,,,,
D11,63,,,,
D11,64,,,,
D11,65,,,,
D11,66,,,,
D11,67,,,,
D11,68,,,,
D11,69,,,,
D11,70,,,,
D11,71,,,,
D11,72,,,,
D11,73,,,,
D11,74,,,,
D11,75,,,,
D11,76,,,,
D11,77,,,,
D11,78,,,,
D11,79,,,,
D11,80,,,,
D11,81,,,,
D11,82,,,,
D11,83,,,,
