Well,Cycle,FAM
A10,12,
A11,12,
A12,12,-721.8407593
B1,12,84653.90625
B2,12,79072.13281
B3,12,77276.27344
B4,12,
B5,12,-679.9173584
B6,12,
B7,12,
B8,12,
B9,12,
B10,12,
B11,12,
B12,12,-974.9342041
C1,12,85258.07813
C2,12,73247.59375
C3,12,68453.67969
C4,12,
C5,12,-550.3207397
C6,12,
C7,12,
C8,12,
C9,12,
C10,12,
C11,12,
C12,12,-1049.35791
D1,12,47663.08203
D2,12,47249.10938
D3,12,25405.63086
D4,12,
D5,12,
D6,12,
D7,12,
D8,12,
D9,12,
D10,12,
D11,12,
D12,12,
E1,12,29319.55664
E2,12,34081.48438
E3,12,6157.106445
E4,12,
E5,12,
E6,12,
E7,12,
E8,12,
E9,12,
E10,12,
E11,12,
E12,12,
F1,12,12551.63867
F2,12,1674.575684
F3,12,-784.7393799
F4,12,
F5,12,
F6,12,
F7,12,
F8,12,
F9,12,
F10,12,
F11,12,
F12,12,
G1,12,38.12121582
G2,12,-955.2602539
G3,12,-1642.043945
G4,12,
G5,12,
G6,12,
G7,12,
G8,12,
G9,12,
G10,12,
G11,12,
G12,12,
H1,12,1036.669067
H2,12,-1001.047729
H3,12,-992.3299561
H4,12,
H5,12,
H6,12,
H7,12,
H8,12,
H9,12,
H10,12,
H11,12,
H12,12,
A1,13,90956.29688
A2,13,88735.32031
A3,13,89216.61719
A4,13,
A5,13,-1174.775024
A6,13,
A7,13,
A8,13,
A9,13,
A10,13,
A11,13,
A12,13,-674.7424316
B1,13,85457.39063
B2,13,81522.29688
B3,13,79500.42969
B4,13,
B5,13,-602.6184082
B6,13,
B7,13,
B8,13,
B9,13,
B10,13,
B11,13,
B12,13,-913.5308838
C1,13,86880.07813
C2,13,75504.45313
C3,13,70864.05469
C4,13,
C5,13,-524.3477783
C6,13,
C7,13,
C8,13,
C9,13,
C10,13,
C11,13,
C12,13,-1015.829102
D1,13,50433.78516
D2,13,49732.46875
D3,13,26848.74609
D4,13,
D5,13,
D6,13,
D7,13,
D8,13,
D9,13,
D10,13,
D11,13,
D12,13,
E1,13,31556.89844
E2,13,36439.01172
E3,13,6888.90918
E4,13,
E5,13,
E6,13,
E7,13,
E8,13,
E9,13,
E10,13,
E11,13,
E12,13,
F1,13,13665.65625
F2,13,1828.677612
F3,13,-720.2612305
F4,13,
F5,13,
F6,13,
F7,13,
F8,13,
F9,13,
F10,13,
F11,13,
F12,13,
G1,13,159.9190063
G2,13,-933.4100952
G3,13,-1577.086182
G4,13,
G5,13,
G6,13,
G7,13,
G8,13,
G9,13,
G10,13,
G11,13,
G12,13,
H1,13,1074.666504
H2,13,-978.3864746
H3,13,-907.9725342
H4,13,
H5,13,
H6,13,
H7,13,
H8,13,
H9,13,
H10,13,
H11,13,
H12,13,
A1,14,91714.01563
A2,14,89205.67969
A3,14,90180.125
A4,14,
A5,14,-1108.936523
A6,14,
A7,14,
A8,14,
A9,14,
A10,14,
A11,14,
A12,14,-616.6279297
B1,14,86051.51563
B2,14,82495.01563
B3,14,81439.11719
B4,14,
B5,14,-544.3045044
B6,14,
B7,14,
B8,14,
B9,14,
B10,14,
B11,14,
B12,14,-859.847168
C1,14,87843.36719
C2,14,77798.02344
C3,14,73249.32031
C4,14,
C5,14,-394.7092896
C6,14,
C7,14,
C8,14,
C9,14,
C10,14,
C11,14,
C12,14,-982.8604126
D1,14,52912.17188
D2,14,52582.84375
D3,14,28203.25781
D4,14,
D5,14,
D6,14,
D7,14,
D8,14,
D9,14,
D10,14,
D11,14,
D12,14,
E1,14,33706.83203
E2,14,38871.19922
E3,14,7607.646484
E4,14,
E5,14,
E6,14,
E7,14,
E8,14,
E9,14,
E10,14,
E11,14,
E12,14,
F1,14,14781.94336
F2,14,2046.246582
F3,14,-663.1204834
F4,14,
F5,14,
F6,14,
F7,14,
F8,14,
F9,14,
F10,14,
F11,14,
F12,14,
G1,14,260.4581909
G2,14,-847.3590698
G3,14,-1534.319824
G4,14,
G5,14,
G6,14,
G7,14,
G8,14,
G9,14,
G10,14,
G11,14,
G12,14,
H1,14,1138.394531
H2,14,-906.206665
H3,14,-829.8441162
H4,14,
H5,14,
H6,14,
H7,14,
H8,14,
H9,14,
H10,14,
H11,14,
H12,14,
A1,15,92451.34375
A2,15,90175.73438
A3,15,90791.07813
A4,15,
A5,15,-1064.79187
A6,15,
A7,15,
A8,15,
A9,15,
A10,15,
A11,15,
A12,15,-530.3023682
B1,15,86315.3125
B2,15,83630.75781
B3,15,82935.30469
B4,15,
B5,15,-465.0589294
B6,15,
B7,15,
B8,15,
B9,15,
B10,15,
B11,15,
B12,15,-811.2975464
C1,15,88979.60156
C2,15,79366.46875
C3,15,75195.875
C4,15,
C5,15,-337.152832
C6,15,
C7,15,
C8,15,
C9,15,
C10,15,
C11,15,
C12,15,-943.7971191
D1,15,55316.55859
D2,15,54866.64063
D3,15,29545.49219
D4,15,
D5,15,
D6,15,
D7,15,
D8,15,
D9,15,
D10,15,
D11,15,
D12,15,
E1,15,35779.47656
E2,15,41067.18359
E3,15,8331.172852
E4,15,
E5,15,
E6,15,
E7,15,
E8,15,
E9,15,
E10,15,
E11,15,
E12,15,
F1,15,15911.23926
F2,15,2305.963623
F3,15,-612.1309814
F4,15,
F5,15,
F6,15,
F7,15,
F8,15,
F9,15,
F10,15,
F11,15,
F12,15,
G1,15,380.1450806
G2,15,-789.4735107
G3,15,-1478.93103
G4,15,
G5,15,
G6,15,
G7,15,
G8,15,
G9,15,
G10,15,
G11,15,
G12,15,
H1,15,1221.993286
H2,15,-837.465332
H3,15,-794.5898438
H4,15,
H5,15,
H6,15,
H7,15,
H8,15,
H9,15,
H10,15,
H11,15,
H12,15,
A1,16,93052.89844
A2,16,90975.46875
A3,16,91421.08594
A4,16,
A5,16,-1018.740356
A6,16,
A7,16,
A8,16,
A9,16,
A10,16,
A11,16,
A12,16,-480.8189087
B1,16,86597.21875
B2,16,85083.42188
B3,16,84354.53906
B4,16,
B5,16,-406.6659241
B6,16,
B7,16,
B8,16,
B9,16,
B10,16,
B11,16,
B12,16,-750.7050171
C1,16,89616.0625
C2,16,80571.8125
C3,16,77240.95313
C4,16,
C5,16,-244.1075134
C6,16,
C7,16,
C8,16,
C9,16,
C10,16,
C11,16,
C12,16,-915.0211182
D1,16,57734.85938
D2,16,56914.03516
D3,16,30742.78906
D4,16,
D5,16,
D6,16,
D7,16,
D8,16,
D9,16,
D10,16,
D11,16,
D12,16,
E1,16,37796.73828
E2,16,43169.29297
E3,16,9080.15332
E4,16,
E5,16,
E6,16,
E7,16,
E8,16,
E9,16,
E10,16,
E11,16,
E12,16,
F1,16,16980.18555
F2,16,2505.770264
F3,16,-546.0372925
F4,16,
F5,16,
F6,16,
F7,16,
F8,16,
F9,16,
F10,16,
F11,16,
F12,16,
G1,16,509.5419312
G2,16,-727.928833
G3,16,-1448.784668
G4,16,
G5,16,
G6,16,
G7,16,
G8,16,
G9,16,
G10,16,
G11,16,
G12,16,
H1,16,1276.591553
H2,16,-787.012207
H3,16,-721.3927612
H4,16,
H5,16,
H6,16,
H7,16,
H8,16,
H9,16,
H10,16,
H11,16,
H12,16,
A1,17,93491.48438
A2,17,91549.35156
A3,17,91834.21094
A4,17,
A5,17,-968.069397
A6,17,
A7,17,
A8,17,
A9,17,
A10,17,
A11,17,
A12,17,-427.8538818
B1,17,87055.39063
B2,17,86103.23438
B3,17,85386.6875
B4,17,
B5,17,-312.941803
B6,17,
B7,17,
B8,17,
B9,17,
B10,17,
B11,17,
B12,17,-726.2097168
C1,17,90354.625
C2,17,81786.24219
C3,17,78719.49219
C4,17,
C5,17,-190.3240356
C6,17,
C7,17,
C8,17,
C9,17,
C10,17,
C11,17,
C12,17,-856.5272217
D1,17,59745.59375
D2,17,58936.76563
D3,17,31950.39453
D4,17,
D5,17,
D6,17,
D7,17,
D8,17,
D9,17,
D10,17,
D11,17,
D12,17,
E1,17,39684.49219
E2,17,45302.42969
E3,17,9820.232422
E4,17,
E5,17,
E6,17,
E7,17,
E8,17,
E9,17,
E10,17,
E11,17,
E12,17,
F1,17,18054.07031
F2,17,2781.765137
F3,17,-490.2816467
F4,17,
F5,17,
F6,17,
F7,17,
F8,17,
F9,17,
F10,17,
F11,17,
F12,17,
G1,17,607.7946777
G2,17,-711.5930786
G3,17,-1384.580078
G4,17,
G5,17,
G6,17,
G7,17,
G8,17,
G9,17,
G10,17,
G11,17,
G12,17,
H1,17,1329.938477
H2,17,-723.9754639
H3,17,-661.1971436
H4,17,
H5,17,
H6,17,
H7,17,
H8,17,
H9,17,
H10,17,
H11,17,
H12,17,
A1,18,93894.10938
A2,18,91623.39844
A3,18,92183.65625
A4,18,
A5,18,-919.4586182
A6,18,
A7,18,
A8,18,
A9,18,
A10,18,
A11,18,
A12,18,-368.9510498
B1,18,87252.39844
B2,18,86263.98438
B3,18,86419.83594
B4,18,
B5,18,-249.2311707
B6,18,
B7,18,
B8,18,
B9,18,
B10,18,
B11,18,
B12,18,-650.3513794
C1,18,90838.72656
C2,18,83230.00781
C3,18,80038.4375
C4,18,
C5,18,-116.4224854
C6,18,
C7,18,
C8,18,
C9,18,
C10,18,
C11,18,
C12,18,-789.2510986
D1,18,61751.15234
D2,18,60906.20703
D3,18,33054.86328
D4,18,
D5,18,
D6,18,
D7,18,
D8,18,
D9,18,
D10,18,
D11,18,
D12,18,
E1,18,41515.10156
E2,18,47032.38281
E3,18,10518.45117
E4,18,
E5,18,
E6,18,
E7,18,
E8,18,
E9,18,
E10,18,
E11,18,
E12,18,
F1,18,19123.73047
F2,18,2946.562256
F3,18,-442.1560364
F4,18,
F5,18,
F6,18,
F7,18,
F8,18,
F9,18,
F10,18,
F11,18,
F12,18,
G1,18,736.4772949
G2,18,-601.6105347
G3,18,-1350.575439
G4,18,
G5,18,
G6,18,
G7,18,
G8,18,
G9,18,
G10,18,
G11,18,
G12,18,
H1,18,1378.516602
H2,18,-649.4247437
H3,18,-598.9572754
H4,18,
H5,18,
H6,18,
H7,18,
H8,18,
H9,18,
H10,18,
H11,18,
H12,18,
A1,19,93963.64844
A2,19,91947.21875
A3,19,92594.51563
A4,19,
A5,19,-848.8381348
A6,19,
A7,19,
A8,19,
A9,19,
A10,19,
A11,19,
A12,19,-337.0372009
B1,19,87292.79688
B2,19,86939.17188
B3,19,87152.01563
B4,19,
B5,19,-166.1800232
B6,19,
B7,19,
B8,19,
B9,19,
B10,19,
B11,19,
B12,19,-566.5425415
C1,19,90942.42969
C2,19,84000.65625
C3,19,81497.58594
C4,19,
C5,19,-71.62597656
C6,19,
C7,19,
C8,19,
C9,19,
C10,19,
C11,19,
C12,19,-721.4086914
D1,19,63485.28906
D2,19,62524.57813
D3,19,34132.69922
D4,19,
D5,19,
D6,19,
D7,19,
D8,19,
D9,19,
D10,19,
D11,19,
D12,19,
E1,19,43226.21094
E2,19,48607.97266
E3,19,11286.02441
E4,19,
E5,19,
E6,19,
E7,19,
E8,19,
E9,19,
E10,19,
E11,19,
E12,19,
F1,19,20161.75391
F2,19,3098.946289
F3,19,-384.9268799
F4,19,
F5,19,
F6,19,
F7,19,
F8,19,
F9,19,
F10,19,
F11,19,
F12,19,
G1,19,870.30896
G2,19,-515.4676514
G3,19,-1284.146973
G4,19,
G5,19,
G6,19,
G7,19,
G8,19,
G9,19,
G10,19,
G11,19,
G12,19,
H1,19,1432.619751
H2,19,-620.2044067
