Well,Cycle,FAM
B10,10,-4183.905273
B11,10,-3554.086426
B12,10,-3478.725586
C1,10,-3496.240967
C2,10,19459.43359
C3,10,16861.77734
C4,10,19296.94727
C5,10,21474.21875
C6,10,27718.28516
C7,10,-2848.935059
C8,10,3486.320801
C9,10,-1959.463745
C10,10,-3685.562012
C11,10,-3533.879639
C12,10,-3204.341309
D1,10,6225.131836
D2,10,8410.09082
D3,10,3654.83252
D4,10,13216.42969
D5,10,3008.156982
D6,10,12312.65527
D7,10,3352.292969
D8,10,1812.442871
D9,10,-2995.114746
D10,10,
D11,10,
D12,10,
E1,10,-3350.605957
E2,10,-3058.160156
E3,10,-1027.767944
E4,10,-3270.976563
E5,10,3214.271973
E6,10,131.3930664
E7,10,-3371.98584
E8,10,-3199.878418
E9,10,-3510.844238
E10,10,
E11,10,
E12,10,
F1,10,-3592.271729
F2,10,-3000.219238
F3,10,-3280.746338
F4,10,-4058.095947
F5,10,-2683.487793
F6,10,-3220.192383
F7,10,-3512.43335
F8,10,-4016.219238
F9,10,-2955.175293
F10,10,
F11,10,
F12,10,-3513.262207
G1,10,-3594.180176
G2,10,-3796.779785
G3,10,-3863.77832
G4,10,-3074.337646
G5,10,-3783.207031
G6,10,-4182.089844
G7,10,-3973.037598
G8,10,-3585.681641
G9,10,-4010.640869
G10,10,
G11,10,
G12,10,-3258.28418
H1,10,-1615.797119
H2,10,-3929.425537
H3,10,-3495.491943
H4,10,-4193.08252
H5,10,-3850.171631
H6,10,-4295.811523
H7,10,-3903.744141
H8,10,-4283.832031
H9,10,-3824.413086
H10,10,
H11,10,
H12,10,-3427.28125
A1,11,28916.00586
A2,11,29225.78125
A3,11,27215.80273
A4,11,28163.67969
A5,11,27202.09766
A6,11,25038.32031
A7,11,23794.86133
A8,11,23167.52734
A9,11,21732.79297
A10,11,-3075.687012
A11,11,-3690.954346
A12,11,-3429.327637
B1,11,19936.57617
B2,11,20588.8457
B3,11,24252.41602
B4,11,27888.10352
B5,11,23849.68164
B6,11,30558.96875
B7,11,5107.053223
B8,11,15118.5293
B9,11,5458.834961
B10,11,-4195.333496
B11,11,-3575.659668
B12,11,-3443.533203
C1,11,-3497.487305
C2,11,21135.14648
C3,11,18584.57031
C4,11,20963.00977
C5,11,23398.85938
C6,11,29712.92969
C7,11,-2768.078857
C8,11,4267.947266
C9,11,-1729.228271
C10,11,-3696.629883
C11,11,-3530.83252
C12,11,-3198.64209
D1,11,7158.866211
D2,11,9410.125
D3,11,4380.508301
D4,11,14599.08691
D5,11,3713.595703
D6,11,13670.95605
D7,11,4077.357422
D8,11,2382.697021
D9,11,-2901.333984
D10,11,
D11,11,
D12,11,
E1,11,-3333.008301
E2,11,-2984.948486
E3,11,-731.5927734
E4,11,-3206.219238
E5,11,3922.108643
E6,11,555.4553223
E7,11,-3374.662109
E8,11,-3172.699951
E9,11,-3504.341309
E10,11,
E11,11,
E12,11,
F1,11,-3590.359863
F2,11,-3004.037598
F3,11,-3286.302002
F4,11,-4053.814453
F5,11,-2595.44458
